order_id,customer_id,restaurant_id,order_date,day_of_week,order_hour,order_value,cuisine,restaurant_rating,delivery_time_min,customer_rating,discount_used,occasion,repeat_order
O000278,C0022,R0107,2026-04-05,Sunday,9,318,Healthy,4.0,48,2,0,Routine,0
O000279,C0022,R0099,2026-01-08,Thursday,9,197,North Indian,3.8,28,4,0,Routine,1
O000280,C0022,R0006,2025-10-09,Thursday,18,549,Chinese,3.5,26,5,0,Date Night,1
O000281,C0022,R0124,2026-07-09,Thursday,21,365,Healthy,4.4,15,3,0,Movie Night,1
O000282,C0022,R0006,2025-11-30,Sunday,14,577,Chinese,3.5,26,4,0,Routine,1
O000283,C0022,R0124,2026-04-20,Monday,17,431,Healthy,4.4,15,4,1,Routine,1
O000284,C0022,R0129,2026-07-25,Saturday,20,216,Cafe,4.6,46,3,0,Family,0
O000285,C0022,R0099,2025-12-11,Thursday,13,246,North Indian,3.8,28,5,0,Work Lunch,1
O000286,C0023,R0126,2026-08-15,Saturday,13,712,Italian,4.1,21,5,0,Routine,0
O000287,C0023,R0080,2025-11-23,Sunday,17,541,South Indian,4.7,27,3,0,Date Night,0
O000288,C0023,R0079,2025-12-09,Tuesday,9,419,Chinese,4.1,36,5,0,Family,0
O000289,C0023,R0147,2026-07-21,Tuesday,21,455,Biryani,3.9,17,4,0,Routine,0
O000290,C0023,R0090,2025-09-19,Friday,23,528,Maharashtrian,4.5,33,4,0,Routine,1
O000291,C0023,R0141,2025-09-04,Thursday,14,519,Burgers,4.2,26,5,0,Date Night,1
O000292,C0023,R0025,2026-06-19,Friday,19,573,Cafe,4.1,35,3,1,Movie Night,0
O000293,C0023,R0090,2026-02-23,Monday,10,509,Maharashtrian,4.5,33,4,1,Friends,1
O000294,C0023,R0141,2026-07-27,Monday,19,495,Burgers,4.2,26,2,0,Work Lunch,1
O000295,C0024,R0107,2025-12-17,Wednesday,20,247,Healthy,4.0,48,3,1,Movie Night,1
O000296,C0024,R0007,2026-05-16,Saturday,14,1038,Chinese,4.2,23,3,1,Work Lunch,1
O000297,C0024,R0119,2026-06-15,Monday,10,306,Desserts,4.2,37,3,0,Date Night,0
O000298,C0024,R0006,2026-04-14,Tuesday,17,437,Chinese,3.5,26,3,1,Friends,1
O000299,C0024,R0107,2025-10-08,Wednesday,20,327,Healthy,4.0,48,4,1,Routine,1
O000300,C0024,R0124,2026-05-24,Sunday,13,438,Healthy,4.4,15,3,1,Routine,0
O000301,C0024,R0024,2026-05-15,Friday,12,668,Burgers,4.1,43,4,1,Routine,1
O000302,C0024,R0133,2026-06-05,Friday,14,311,Chinese,3.6,43,3,1,Routine,1
O000303,C0024,R0006,2026-01-28,Wednesday,13,475,Chinese,3.5,26,5,1,Work Lunch,1
O000304,C0024,R0133,2026-03-04,Wednesday,9,412,Chinese,3.6,43,2,1,Movie Night,1
O000305,C0024,R0077,2025-11-21,Friday,13,898,Maharashtrian,4.0,41,3,1,Routine,0
O000306,C0024,R0030,2026-06-23,Tuesday,12,269,Thai,4.0,38,5,1,Movie Night,0
O000307,C0024,R0007,2026-07-11,Saturday,19,503,Chinese,4.2,23,4,1,Routine,1
O000308,C0024,R0136,2026-07-15,Wednesday,8,464,Chinese,3.6,45,5,1,Family,0
O000309,C0024,R0006,2025-10-28,Tuesday,20,485,Chinese,3.5,26,4,1,Work Lunch,1
O000310,C0024,R0024,2026-01-14,Wednesday,21,420,Burgers,4.1,43,4,1,Routine,1
O000311,C0024,R0061,2026-02-22,Sunday,17,412,Burgers,4.5,34,4,1,Routine,0
O000312,C0024,R0107,2026-02-20,Friday,23,241,Healthy,4.0,48,4,1,Routine,1
O000313,C0024,R0104,2025-12-15,Monday,19,697,Cafe,4.3,38,5,1,Date Night,0
O000314,C0024,R0007,2026-02-17,Tuesday,23,894,Chinese,4.2,23,5,1,Friends,1
O000315,C0025,R0115,2025-10-03,Friday,12,522,Biryani,3.6,38,4,1,Work Lunch,0
O000316,C0025,R0096,2026-06-17,Wednesday,20,409,Chinese,4.1,24,4,1,Friends,0
O000317,C0025,R0098,2025-09-20,Saturday,14,373,Burgers,4.1,33,5,1,Late Night,1
O000318,C0025,R0078,2026-04-03,Friday,20,406,Biryani,3.7,15,4,1,Friends,0
O000319,C0025,R0085,2025-10-13,Monday,19,264,Desserts,3.4,26,4,1,Work Lunch,0
O000320,C0025,R0004,2025-11-07,Friday,13,232,South Indian,4.4,43,4,1,Friends,0
O000321,C0025,R0098,2025-10-25,Saturday,8,667,Burgers,4.1,33,5,1,Work Lunch,1
O000322,C0025,R0014,2025-12-26,Friday,21,577,Maharashtrian,4.1,35,4,1,Work Lunch,0
O000323,C0025,R0064,2026-05-04,Monday,13,1151,North Indian,3.9,53,3,1,Date Night,0
O000324,C0025,R0041,2025-12-27,Saturday,8,1058,Biryani,4.5,30,4,1,Late Night,0
O000325,C0026,R0119,2025-09-15,Monday,23,456,Desserts,4.2,37,4,0,Date Night,1
O000326,C0026,R0139,2025-12-11,Thursday,19,419,North Indian,4.4,29,2,1,Family,0
O000327,C0026,R0133,2026-03-15,Sunday,21,444,Chinese,3.6,43,4,0,Friends,0
O000328,C0026,R0093,2025-09-11,Thursday,19,312,Pizza,4.7,28,3,0,Work Lunch,1
O000329,C0026,R0007,2026-03-19,Thursday,23,657,Chinese,4.2,23,5,1,Work Lunch,1
O000330,C0026,R0067,2025-11-05,Wednesday,17,425,Cafe,3.9,32,3,1,Friends,0
O000331,C0026,R0125,2026-06-10,Wednesday,10,354,Pizza,3.8,29,4,0,Routine,0
O000332,C0026,R0119,2025-11-01,Saturday,20,272,Desserts,4.2,37,2,1,Late Night,1
O000333,C0026,R0093,2026-03-09,Monday,14,295,Pizza,4.7,28,5,1,Routine,1
O000334,C0026,R0007,2026-04-13,Monday,8,969,Chinese,4.2,23,4,0,Routine,1
O000335,C0026,R0077,2025-10-19,Sunday,20,845,Maharashtrian,4.0,41,3,1,Routine,0
O000336,C0027,R0111,2026-04-01,Wednesday,22,364,Desserts,3.6,21,4,1,Date Night,0
O000337,C0027,R0108,2026-06-03,Wednesday,20,256,North Indian,4.5,36,4,0,Routine,1
O000338,C0027,R0008,2025-09-09,Tuesday,22,798,Biryani,3.9,25,4,1,Routine,0
O000339,C0027,R0112,2025-10-01,Wednesday,9,299,Thai,4.2,34,3,1,Routine,0
O000340,C0027,R0048,2026-04-14,Tuesday,10,303,Cafe,4.6,29,5,0,Routine,0
O000341,C0027,R0044,2026-02-09,Monday,14,283,Thai,4.2,17,5,1,Family,0
O000342,C0027,R0066,2026-01-05,Monday,13,1153,Pizza,4.3,30,4,0,Routine,1
O000343,C0027,R0019,2026-03-24,Tuesday,18,317,Biryani,4.1,34,5,1,Friends,0
O000344,C0027,R0108,2026-08-04,Tuesday,9,265,North Indian,4.5,36,5,0,Routine,1
O000345,C0027,R0066,2026-06-07,Sunday,12,1127,Pizza,4.3,30,5,0,Work Lunch,1
O000346,C0028,R0110,2026-03-03,Tuesday,12,346,Italian,4.7,33,5,0,Work Lunch,0
O000347,C0028,R0067,2026-02-03,Tuesday,14,363,Cafe,3.9,32,2,0,Date Night,0
O000348,C0028,R0136,2026-01-29,Thursday,21,372,Chinese,3.6,45,3,0,Routine,0
O000349,C0028,R0006,2026-01-16,Friday,14,581,Chinese,3.5,26,4,1,Friends,0
O000350,C0028,R0107,2026-05-17,Sunday,9,337,Healthy,4.0,48,4,1,Routine,0
O000351,C0028,R0031,2026-03-31,Tuesday,22,446,Italian,4.2,31,5,0,Late Night,1
O000352,C0028,R0119,2026-05-08,Friday,13,315,Desserts,4.2,37,5,1,Routine,1
O000353,C0028,R0032,2025-11-11,Tuesday,19,493,Italian,4.3,34,4,1,Routine,0
O000354,C0028,R0046,2026-06-12,Friday,12,387,South Indian,4.4,45,3,0,Routine,1
O000355,C0028,R0099,2025-11-13,Thursday,8,199,North Indian,3.8,28,5,1,Late Night,1
O000356,C0028,R0133,2026-08-25,Tuesday,18,410,Chinese,3.6,43,5,0,Friends,1
O000357,C0028,R0046,2026-04-22,Wednesday,9,542,South Indian,4.4,45,4,0,Routine,1
O000358,C0028,R0031,2025-09-19,Friday,13,338,Italian,4.2,31,5,1,Routine,1
O000359,C0028,R0123,2026-03-17,Tuesday,13,940,South Indian,3.8,37,4,0,Movie Night,0
O000360,C0028,R0099,2025-10-15,Wednesday,8,273,North Indian,3.8,28,3,0,Routine,1
O000361,C0028,R0133,2026-07-11,Saturday,17,362,Chinese,3.6,43,5,0,Work Lunch,1
O000362,C0028,R0031,2026-03-16,Monday,17,468,Italian,4.2,31,4,0,Work Lunch,1
O000363,C0028,R0119,2025-12-25,Thursday,12,510,Desserts,4.2,37,3,0,Work Lunch,1
O000364,C0028,R0046,2026-08-05,Wednesday,17,269,South Indian,4.4,45,4,0,Family,1
O000365,C0028,R0031,2026-08-06,Thursday,13,461,Italian,4.2,31,4,0,Routine,1
O000366,C0029,R0043,2026-02-27,Friday,8,283,Pizza,4.3,15,5,0,Movie Night,0
O000367,C0029,R0143,2026-02-21,Saturday,13,287,Desserts,4.0,25,4,0,Date Night,0
O000368,C0029,R0126,2026-07-01,Wednesday,12,634,Italian,4.1,21,3,0,Date Night,1
O000369,C0029,R0131,2026-02-23,Monday,22,551,South Indian,4.4,28,5,0,Movie Night,1
O000370,C0029,R0025,2026-04-12,Sunday,17,714,Cafe,4.1,35,4,0,Date Night,1
O000371,C0029,R0131,2025-10-01,Wednesday,23,506,South Indian,4.4,28,5,1,Routine,1
O000372,C0029,R0020,2026-03-19,Thursday,22,631,Biryani,4.2,28,5,0,Late Night,0
O000373,C0029,R0049,2026-01-27,Tuesday,19,329,Desserts,4.6,22,4,1,Work Lunch,0
O000374,C0029,R0126,2026-06-22,Monday,22,571,Italian,4.1,21,3,0,Family,1
O000375,C0029,R0021,2026-05-25,Monday,13,794,Thai,4.1,34,4,0,Routine,0
O000376,C0029,R0141,2026-03-16,Monday,18,770,Burgers,4.2,26,5,0,Date Night,0
O000377,C0029,R0025,2026-01-01,Thursday,10,996,Cafe,4.1,35,3,1,Movie Night,1
O000378,C0030,R0140,2026-01-23,Friday,23,455,Biryani,4.5,15,2,1,Friends,0
O000379,C0030,R0042,2026-01-20,Tuesday,9,381,Chinese,4.4,21,5,1,Late Night,1
O000380,C0030,R0088,2026-06-06,Saturday,13,354,Biryani,4.1,33,4,1,Routine,1
O000381,C0030,R0042,2026-03-23,Monday,8,383,Chinese,4.4,21,4,1,Family,1
O000382,C0030,R0088,2026-03-06,Friday,13,321,Biryani,4.1,33,5,1,Friends,1
O000383,C0030,R0052,2026-08-02,Sunday,23,504,Thai,4.7,29,4,1,Date Night,1
O000384,C0030,R0091,2025-09-08,Monday,9,264,Biryani,4.0,34,3,1,Routine,1
O000385,C0030,R0042,2026-08-06,Thursday,14,378,Chinese,4.4,21,5,1,Movie Night,1
O000386,C0030,R0052,2025-12-02,Tuesday,18,481,Thai,4.7,29,5,1,Work Lunch,1
O000387,C0030,R0052,2026-04-15,Wednesday,8,333,Thai,4.7,29,4,1,Work Lunch,1
O000388,C0030,R0042,2026-03-04,Wednesday,18,255,Chinese,4.4,21,2,1,Friends,1
O000389,C0030,R0038,2026-06-13,Saturday,12,723,Chinese,4.0,29,4,1,Work Lunch,1
O000390,C0030,R0038,2026-06-25,Thursday,9,412,Chinese,4.0,29,4,1,Routine,1
O000391,C0030,R0016,2026-07-11,Saturday,19,473,Burgers,4.5,33,4,1,Routine,0
O000392,C0030,R0091,2025-10-04,Saturday,18,302,Biryani,4.0,34,5,1,Routine,1
O000393,C0030,R0038,2026-01-21,Wednesday,13,444,Chinese,4.0,29,4,1,Movie Night,1
O000394,C0030,R0038,2025-11-06,Thursday,12,574,Chinese,4.0,29,3,1,Friends,1
O000395,C0030,R0088,2025-11-16,Sunday,20,306,Biryani,4.1,33,5,1,Friends,1
O000396,C0031,R0018,2025-12-30,Tuesday,9,193,Pizza,3.5,47,5,0,Friends,1
O000397,C0031,R0114,2025-12-05,Friday,21,281,Chinese,3.6,33,5,0,Family,0
O000398,C0031,R0086,2026-04-15,Wednesday,20,197,Italian,4.4,23,3,0,Routine,1
O000399,C0031,R0060,2026-06-12,Friday,22,443,Italian,4.3,43,3,0,Routine,0
O000400,C0031,R0086,2026-01-12,Monday,13,220,Italian,4.4,23,3,1,Routine,1
O000401,C0031,R0018,2026-03-01,Sunday,19,185,Pizza,3.5,47,4,1,Friends,1
O000402,C0032,R0005,2026-07-06,Monday,12,607,Pizza,4.0,36,4,0,Routine,1
O000403,C0032,R0074,2025-10-11,Saturday,19,246,Cafe,4.6,27,5,0,Work Lunch,0
O000404,C0032,R0108,2026-05-21,Thursday,9,223,North Indian,4.5,36,5,0,Routine,1
O000405,C0032,R0022,2026-02-15,Sunday,20,596,Biryani,3.7,38,5,0,Work Lunch,1
O000406,C0032,R0022,2026-08-16,Sunday,17,929,Biryani,3.7,38,5,0,Routine,1
O000407,C0032,R0103,2026-04-08,Wednesday,13,302,Italian,4.9,32,4,0,Routine,0
O000408,C0032,R0066,2026-02-16,Monday,20,1181,Pizza,4.3,30,5,1,Date Night,0
O000409,C0032,R0005,2026-02-20,Friday,17,349,Pizza,4.0,36,5,0,Movie Night,1
O000410,C0032,R0072,2026-03-12,Thursday,18,311,Cafe,4.4,19,4,0,Late Night,0
O000411,C0032,R0040,2026-01-30,Friday,20,443,South Indian,4.6,27,5,1,Routine,1
O000412,C0032,R0040,2026-03-09,Monday,8,365,South Indian,4.6,27,5,0,Routine,1
O000413,C0032,R0081,2025-11-17,Monday,20,282,Pizza,4.1,42,4,0,Routine,0
O000414,C0032,R0108,2026-07-10,Friday,12,214,North Indian,4.5,36,4,0,Date Night,1
O000415,C0033,R0125,2026-05-21,Thursday,22,332,Pizza,3.8,29,4,1,Date Night,0
O000416,C0033,R0148,2026-05-20,Wednesday,23,361,Burgers,3.8,32,4,1,Family,0
O000417,C0033,R0080,2026-02-25,Wednesday,12,667,South Indian,4.7,27,4,1,Work Lunch,0
O000418,C0033,R0072,2026-06-27,Saturday,8,231,Cafe,4.4,19,5,1,Friends,0
O000419,C0033,R0116,2025-11-17,Monday,17,366,Maharashtrian,4.2,35,5,1,Date Night,0
O000420,C0033,R0023,2026-07-31,Friday,9,630,Cafe,4.1,21,4,1,Late Night,0
O000421,C0033,R0088,2025-12-25,Thursday,20,325,Biryani,4.1,33,4,1,Family,1
O000422,C0033,R0088,2026-06-23,Tuesday,21,391,Biryani,4.1,33,4,1,Family,1
O000423,C0033,R0016,2026-04-04,Saturday,19,537,Burgers,4.5,33,4,1,Friends,1
O000424,C0033,R0066,2026-05-30,Saturday,23,803,Pizza,4.3,30,1,1,Routine,0
O000425,C0033,R0131,2026-05-01,Friday,21,516,South Indian,4.4,28,5,1,Family,1
O000426,C0033,R0131,2026-04-15,Wednesday,14,823,South Indian,4.4,28,4,1,Routine,1
O000427,C0033,R0018,2026-06-23,Tuesday,13,247,Pizza,3.5,47,5,1,Movie Night,0
O000428,C0033,R0016,2026-02-17,Tuesday,12,428,Burgers,4.5,33,4,0,Date Night,1
O000429,C0034,R0080,2026-03-06,Friday,12,691,South Indian,4.7,27,4,1,Work Lunch,1
O000430,C0034,R0049,2025-10-31,Friday,22,263,Desserts,4.6,22,4,1,Routine,1
O000431,C0034,R0020,2026-03-30,Monday,14,844,Biryani,4.2,28,4,1,Routine,1
O000432,C0034,R0049,2026-06-15,Monday,19,291,Desserts,4.6,22,5,0,Routine,1
O000433,C0034,R0092,2026-03-06,Friday,21,972,South Indian,4.5,15,4,1,Work Lunch,1
O000434,C0034,R0092,2025-12-28,Sunday,18,1122,South Indian,4.5,15,4,1,Date Night,1
O000435,C0034,R0049,2025-12-28,Sunday,20,408,Desserts,4.6,22,3,1,Movie Night,1
O000436,C0034,R0080,2025-11-05,Wednesday,19,513,South Indian,4.7,27,4,1,Routine,1
O000437,C0034,R0147,2026-03-29,Sunday,21,442,Biryani,3.9,17,5,1,Family,0
O000438,C0034,R0049,2025-11-11,Tuesday,20,299,Desserts,4.6,22,4,1,Routine,1
O000439,C0034,R0049,2026-01-26,Monday,14,435,Desserts,4.6,22,4,1,Routine,1
O000440,C0034,R0049,2025-10-13,Monday,17,337,Desserts,4.6,22,3,0,Work Lunch,1
O000441,C0034,R0080,2025-11-16,Sunday,20,665,South Indian,4.7,27,5,1,Work Lunch,1
O000442,C0034,R0141,2025-12-12,Friday,10,555,Burgers,4.2,26,4,1,Movie Night,0
O000443,C0034,R0043,2025-09-09,Tuesday,10,315,Pizza,4.3,15,5,1,Routine,0
O000444,C0034,R0138,2026-01-14,Wednesday,23,1421,North Indian,4.6,22,4,0,Family,0
O000445,C0034,R0020,2026-04-30,Thursday,22,970,Biryani,4.2,28,5,1,Routine,1
O000446,C0035,R0141,2025-09-19,Friday,17,672,Burgers,4.2,26,4,1,Routine,0
O000447,C0035,R0025,2025-11-26,Wednesday,9,723,Cafe,4.1,35,4,0,Routine,0
O000448,C0035,R0043,2026-05-31,Sunday,17,544,Pizza,4.3,15,5,1,Movie Night,1
O000449,C0035,R0043,2026-03-02,Monday,10,321,Pizza,4.3,15,4,1,Work Lunch,1
O000450,C0035,R0049,2026-06-14,Sunday,12,266,Desserts,4.6,22,4,1,Friends,0
O000451,C0035,R0043,2025-11-01,Saturday,14,387,Pizza,4.3,15,5,1,Movie Night,1
O000452,C0035,R0080,2026-02-21,Saturday,20,648,South Indian,4.7,27,5,0,Family,0
O000453,C0036,R0035,2025-10-27,Monday,22,446,Desserts,4.6,27,5,1,Routine,1
O000454,C0036,R0037,2026-03-02,Monday,18,299,Maharashtrian,4.6,45,4,0,Movie Night,1
O000455,C0036,R0114,2026-07-21,Tuesday,18,227,Chinese,3.6,33,5,0,Date Night,1
O000456,C0036,R0037,2026-04-13,Monday,13,357,Maharashtrian,4.6,45,5,1,Date Night,1
O000457,C0036,R0018,2026-08-26,Wednesday,10,298,Pizza,3.5,47,4,0,Friends,1
O000458,C0036,R0089,2026-06-30,Tuesday,19,522,Chinese,3.9,30,4,0,Routine,1
O000459,C0036,R0068,2025-09-05,Friday,20,715,Thai,4.3,20,4,0,Family,1
O000460,C0036,R0114,2026-08-13,Thursday,21,199,Chinese,3.6,33,4,0,Work Lunch,1
O000461,C0036,R0089,2026-02-13,Friday,18,414,Chinese,3.9,30,4,0,Routine,1
O000462,C0036,R0018,2026-06-30,Tuesday,13,227,Pizza,3.5,47,3,1,Late Night,1
O000463,C0036,R0114,2025-10-21,Tuesday,12,299,Chinese,3.6,33,2,0,Routine,1
O000464,C0036,R0037,2026-02-23,Monday,8,411,Maharashtrian,4.6,45,5,1,Family,1
O000465,C0036,R0060,2026-05-28,Thursday,20,350,Italian,4.3,43,5,0,Family,0
O000466,C0036,R0068,2026-04-08,Wednesday,13,521,Thai,4.3,20,4,0,Routine,1
O000467,C0036,R0012,2026-02-12,Thursday,23,387,Pizza,3.3,27,4,1,Routine,0
O000468,C0036,R0086,2025-11-14,Friday,8,349,Italian,4.4,23,5,0,Date Night,0
O000469,C0036,R0018,2025-12-18,Thursday,17,217,Pizza,3.5,47,3,0,Family,1
O000470,C0036,R0068,2026-06-23,Tuesday,20,598,Thai,4.3,20,4,0,Routine,1
O000471,C0036,R0068,2026-02-26,Thursday,13,628,Thai,4.3,20,5,1,Routine,1
O000472,C0036,R0094,2026-01-27,Tuesday,13,417,Italian,4.4,42,4,0,Work Lunch,1
O000473,C0036,R0094,2025-12-25,Thursday,10,347,Italian,4.4,42,5,1,Routine,1
O000474,C0036,R0035,2026-01-12,Monday,20,438,Desserts,4.6,27,4,0,Date Night,1
O000475,C0036,R0068,2025-12-29,Monday,21,485,Thai,4.3,20,4,0,Routine,1
O000476,C0036,R0068,2025-10-21,Tuesday,12,652,Thai,4.3,20,3,0,Family,1
O000477,C0036,R0035,2026-05-20,Wednesday,23,510,Desserts,4.6,27,4,0,Routine,1
O000478,C0037,R0054,2026-07-05,Sunday,8,539,Chinese,3.6,34,5,0,Late Night,1
O000479,C0037,R0085,2026-06-05,Friday,19,317,Desserts,3.4,26,5,0,Date Night,1
O000480,C0037,R0106,2025-09-05,Friday,18,344,Healthy,4.3,46,3,1,Movie Night,0
O000481,C0037,R0054,2025-09-15,Monday,14,533,Chinese,3.6,34,3,0,Routine,1
O000482,C0037,R0085,2026-06-21,Sunday,17,340,Desserts,3.4,26,3,0,Friends,1
O000483,C0037,R0097,2026-05-26,Tuesday,10,330,Chinese,4.9,24,5,1,Movie Night,1
O000484,C0037,R0041,2026-01-31,Saturday,9,1288,Biryani,4.5,30,5,1,Friends,1
O000485,C0037,R0041,2025-11-02,Sunday,18,900,Biryani,4.5,30,4,0,Movie Night,1
O000486,C0037,R0121,2026-05-12,Tuesday,13,217,Italian,4.8,41,5,0,Routine,0
O000487,C0037,R0102,2025-11-11,Tuesday,13,732,Cafe,3.7,34,4,0,Friends,0
O000488,C0037,R0096,2025-10-31,Friday,14,435,Chinese,4.1,24,3,0,Date Night,1
O000489,C0037,R0097,2025-12-24,Wednesday,22,235,Chinese,4.9,24,5,1,Routine,1
O000490,C0037,R0002,2025-11-21,Friday,19,308,Maharashtrian,4.4,29,4,0,Routine,0
O000491,C0037,R0096,2026-04-22,Wednesday,21,491,Chinese,4.1,24,4,0,Friends,1
O000492,C0037,R0085,2026-08-12,Wednesday,23,339,Desserts,3.4,26,5,0,Routine,1
O000493,C0037,R0095,2026-08-20,Thursday,14,573,North Indian,3.8,25,5,0,Movie Night,0
O000494,C0037,R0054,2025-09-21,Sunday,17,766,Chinese,3.6,34,3,0,Routine,1
O000495,C0037,R0014,2026-08-29,Saturday,23,548,Maharashtrian,4.1,35,5,0,Family,0
O000496,C0037,R0026,2025-12-08,Monday,19,533,Healthy,4.0,38,3,0,Friends,0
O000497,C0038,R0057,2026-07-19,Sunday,8,282,Maharashtrian,4.6,32,3,1,Late Night,1
O000498,C0038,R0063,2026-07-20,Monday,8,308,Pizza,4.2,32,4,1,Routine,1
O000499,C0038,R0142,2026-06-29,Monday,17,797,South Indian,4.4,36,4,1,Movie Night,1
O000500,C0038,R0113,2025-12-23,Tuesday,21,507,Healthy,4.2,42,3,1,Routine,0
O000501,C0038,R0145,2026-04-30,Thursday,10,888,South Indian,4.5,28,3,0,Work Lunch,1
O000502,C0038,R0029,2025-12-06,Saturday,22,1278,Chinese,4.3,43,4,1,Work Lunch,0
O000503,C0038,R0142,2025-11-08,Saturday,12,657,South Indian,4.4,36,4,1,Friends,1
O000504,C0038,R0009,2025-10-17,Friday,19,275,Biryani,4.4,30,4,1,Movie Night,1
O000505,C0038,R0145,2025-12-20,Saturday,8,938,South Indian,4.5,28,5,0,Work Lunch,1
O000506,C0038,R0057,2026-05-11,Monday,19,260,Maharashtrian,4.6,32,4,1,Family,1
O000507,C0038,R0055,2026-08-31,Monday,10,672,Biryani,3.6,31,3,0,Routine,0
O000508,C0038,R0073,2026-08-20,Thursday,13,865,Maharashtrian,4.4,18,3,1,Family,0
O000509,C0038,R0148,2026-07-22,Wednesday,20,392,Burgers,3.8,32,4,1,Routine,0
O000510,C0038,R0009,2026-02-27,Friday,18,423,Biryani,4.4,30,4,1,Family,1
O000511,C0038,R0059,2025-12-03,Wednesday,13,560,Cafe,4.4,33,4,0,Movie Night,0
O000512,C0038,R0142,2026-01-29,Thursday,21,902,South Indian,4.4,36,5,0,Work Lunch,1
O000513,C0038,R0063,2026-07-21,Tuesday,17,313,Pizza,4.2,32,4,0,Family,1
O000514,C0039,R0025,2026-06-07,Sunday,18,857,Cafe,4.1,35,5,0,Routine,1
O000515,C0039,R0092,2025-12-23,Tuesday,9,1105,South Indian,4.5,15,4,0,Late Night,1
O000516,C0039,R0025,2026-01-27,Tuesday,17,700,Cafe,4.1,35,4,0,Late Night,1
O000517,C0039,R0126,2026-02-15,Sunday,12,508,Italian,4.1,21,5,0,Friends,1
O000518,C0039,R0092,2025-10-31,Friday,10,1163,South Indian,4.5,15,4,0,Work Lunch,1
O000519,C0039,R0131,2026-02-12,Thursday,21,629,South Indian,4.4,28,3,0,Routine,0
O000520,C0039,R0020,2026-08-24,Monday,17,1128,Biryani,4.2,28,3,1,Friends,1
O000521,C0039,R0025,2026-05-07,Thursday,23,794,Cafe,4.1,35,3,1,Movie Night,1
O000522,C0039,R0092,2026-07-06,Monday,17,1025,South Indian,4.5,15,5,1,Friends,1
O000523,C0039,R0147,2025-09-16,Tuesday,13,261,Biryani,3.9,17,3,0,Routine,1
O000524,C0039,R0080,2025-12-21,Sunday,23,541,South Indian,4.7,27,4,0,Work Lunch,1
O000525,C0039,R0080,2026-06-16,Tuesday,23,463,South Indian,4.7,27,5,1,Routine,1
O000526,C0039,R0138,2026-08-13,Thursday,14,862,North Indian,4.6,22,3,1,Work Lunch,1
O000527,C0039,R0126,2026-04-16,Thursday,17,436,Italian,4.1,21,4,1,Work Lunch,1
O000528,C0039,R0049,2025-09-29,Monday,13,385,Desserts,4.6,22,5,1,Work Lunch,0
O000529,C0039,R0080,2025-12-23,Tuesday,14,704,South Indian,4.7,27,2,1,Friends,1
O000530,C0039,R0043,2025-09-25,Thursday,13,364,Pizza,4.3,15,4,0,Work Lunch,1
O000531,C0039,R0147,2025-12-24,Wednesday,20,343,Biryani,3.9,17,3,0,Movie Night,1
O000532,C0039,R0025,2026-06-03,Wednesday,12,747,Cafe,4.1,35,4,0,Date Night,1
O000533,C0039,R0079,2025-10-28,Tuesday,20,385,Chinese,4.1,36,2,1,Family,0
O000534,C0039,R0020,2025-11-07,Friday,20,880,Biryani,4.2,28,4,1,Family,1
O000535,C0039,R0043,2025-09-12,Friday,23,294,Pizza,4.3,15,3,0,Work Lunch,1
O000536,C0039,R0141,2026-08-28,Friday,14,551,Burgers,4.2,26,5,1,Movie Night,1
O000537,C0039,R0043,2026-06-12,Friday,9,367,Pizza,4.3,15,4,0,Friends,1
O000538,C0039,R0021,2026-05-25,Monday,12,929,Thai,4.1,34,5,1,Work Lunch,1
O000539,C0039,R0090,2025-12-12,Friday,10,815,Maharashtrian,4.5,33,5,1,Movie Night,0
O000540,C0039,R0020,2026-03-23,Monday,22,815,Biryani,4.2,28,3,0,Routine,1
O000541,C0039,R0021,2025-11-23,Sunday,14,739,Thai,4.1,34,4,0,Routine,1
O000542,C0039,R0141,2025-12-21,Sunday,19,684,Burgers,4.2,26,4,1,Friends,1
O000543,C0039,R0141,2025-09-08,Monday,8,654,Burgers,4.2,26,2,0,Movie Night,1
O000544,C0039,R0143,2026-05-29,Friday,9,288,Desserts,4.0,25,3,1,Family,0
O000545,C0039,R0141,2026-05-08,Friday,8,805,Burgers,4.2,26,4,1,Routine,1
O000546,C0039,R0138,2026-02-03,Tuesday,8,1108,North Indian,4.6,22,5,0,Routine,1
O000547,C0039,R0020,2026-08-20,Thursday,12,694,Biryani,4.2,28,5,1,Routine,1
O000548,C0039,R0141,2025-11-04,Tuesday,23,686,Burgers,4.2,26,5,0,Work Lunch,1
O000549,C0040,R0080,2026-03-26,Thursday,10,389,South Indian,4.7,27,5,1,Date Night,0
O000550,C0040,R0141,2026-01-18,Sunday,9,704,Burgers,4.2,26,4,0,Routine,1
O000551,C0040,R0141,2026-05-18,Monday,22,789,Burgers,4.2,26,3,1,Friends,1
O000552,C0040,R0090,2026-04-02,Thursday,8,748,Maharashtrian,4.5,33,3,0,Routine,0
O000553,C0040,R0147,2026-06-06,Saturday,20,304,Biryani,3.9,17,5,0,Movie Night,1
O000554,C0040,R0043,2025-10-20,Monday,22,483,Pizza,4.3,15,4,1,Family,1
O000555,C0040,R0079,2026-03-21,Saturday,12,417,Chinese,4.1,36,5,0,Movie Night,1
O000556,C0040,R0147,2026-02-08,Sunday,23,444,Biryani,3.9,17,2,1,Routine,1
