interaction_id,customer_id,restaurant_id,event_type,event_time,source_surface
I0000517,C0012,R0073,impression,2026-01-09,search
I0000518,C0012,R0150,impression,2026-06-12,reorder
I0000519,C0012,R0057,impression,2026-02-24,offers
I0000520,C0012,R0023,impression,2026-08-15,offers
I0000521,C0012,R0023,click,2026-06-12,search
I0000522,C0012,R0011,impression,2026-08-12,reorder
I0000523,C0012,R0145,impression,2026-01-17,home
I0000524,C0012,R0023,view_menu,2026-02-23,ai_assistant
I0000525,C0012,R0053,impression,2026-05-20,search
I0000526,C0012,R0034,dismiss,2026-05-19,home
I0000527,C0012,R0075,impression,2026-01-20,reorder
I0000528,C0012,R0059,dismiss,2026-03-30,ai_assistant
I0000529,C0012,R0087,click,2026-05-12,offers
I0000530,C0012,R0137,impression,2026-04-21,reorder
I0000531,C0012,R0116,order,2026-01-21,ai_assistant
I0000532,C0012,R0146,impression,2026-06-10,ai_assistant
I0000533,C0012,R0059,click,2026-03-28,search
I0000534,C0012,R0134,dismiss,2026-08-23,ai_assistant
I0000535,C0012,R0146,click,2026-04-21,ai_assistant
I0000536,C0012,R0065,dismiss,2026-03-22,ai_assistant
I0000537,C0012,R0065,impression,2026-08-25,ai_assistant
I0000538,C0013,R0143,impression,2026-05-18,ai_assistant
I0000539,C0013,R0043,impression,2026-06-27,ai_assistant
I0000540,C0013,R0025,click,2026-01-10,reorder
I0000541,C0013,R0025,impression,2026-01-21,search
I0000542,C0013,R0090,view_menu,2026-07-28,ai_assistant
I0000543,C0013,R0020,click,2026-08-20,offers
I0000544,C0013,R0138,add_to_cart,2026-07-13,search
I0000545,C0013,R0020,add_to_cart,2026-08-23,home
I0000546,C0013,R0043,order,2026-08-30,offers
I0000547,C0013,R0020,click,2026-03-17,search
I0000548,C0013,R0043,click,2026-08-12,offers
I0000549,C0013,R0092,impression,2026-04-20,ai_assistant
I0000550,C0013,R0080,view_menu,2026-03-28,search
I0000551,C0013,R0090,impression,2026-04-29,offers
I0000552,C0013,R0126,add_to_cart,2026-02-08,home
I0000553,C0013,R0143,save,2026-05-04,offers
I0000554,C0013,R0021,impression,2026-03-10,offers
I0000555,C0013,R0141,save,2026-01-02,offers
I0000556,C0013,R0021,view_menu,2026-02-28,search
I0000557,C0013,R0126,view_menu,2026-03-30,reorder
I0000558,C0013,R0126,impression,2026-08-17,offers
I0000559,C0013,R0143,impression,2026-06-16,search
I0000560,C0013,R0025,order,2026-08-03,offers
I0000561,C0013,R0131,view_menu,2026-07-16,home
I0000562,C0013,R0141,impression,2026-02-24,reorder
I0000563,C0013,R0079,impression,2026-05-30,offers
I0000564,C0013,R0021,impression,2026-02-02,offers
I0000565,C0013,R0020,add_to_cart,2026-06-21,search
I0000566,C0013,R0049,click,2026-07-28,offers
I0000567,C0013,R0025,dismiss,2026-03-21,search
I0000568,C0013,R0092,impression,2026-07-15,search
I0000569,C0013,R0147,impression,2026-03-16,offers
I0000570,C0013,R0021,view_menu,2026-07-22,search
I0000571,C0013,R0080,add_to_cart,2026-08-17,offers
I0000572,C0013,R0025,impression,2026-01-27,home
I0000573,C0013,R0090,click,2026-05-23,ai_assistant
I0000574,C0013,R0080,save,2026-04-03,ai_assistant
I0000575,C0013,R0126,view_menu,2026-08-10,reorder
I0000576,C0013,R0020,order,2026-04-28,search
I0000577,C0013,R0138,impression,2026-07-21,reorder
I0000578,C0013,R0131,view_menu,2026-03-18,reorder
I0000579,C0013,R0080,view_menu,2026-08-18,reorder
I0000580,C0013,R0079,view_menu,2026-05-08,search
I0000581,C0013,R0090,impression,2026-02-15,ai_assistant
I0000582,C0013,R0021,impression,2026-06-26,search
I0000583,C0013,R0147,click,2026-03-26,reorder
I0000584,C0013,R0021,click,2026-06-26,offers
I0000585,C0013,R0080,impression,2026-08-06,offers
I0000586,C0013,R0092,impression,2026-06-23,ai_assistant
I0000587,C0013,R0020,dismiss,2026-05-30,ai_assistant
I0000588,C0013,R0021,order,2026-09-03,search
I0000589,C0013,R0143,impression,2026-05-05,offers
I0000590,C0013,R0049,view_menu,2026-06-02,reorder
I0000591,C0014,R0141,impression,2026-08-30,home
I0000592,C0014,R0079,order,2026-03-04,ai_assistant
I0000593,C0014,R0020,impression,2026-01-31,search
I0000594,C0014,R0025,dismiss,2026-05-08,home
I0000595,C0014,R0080,add_to_cart,2026-02-06,ai_assistant
I0000596,C0014,R0138,impression,2026-04-19,ai_assistant
I0000597,C0014,R0126,impression,2026-08-17,ai_assistant
I0000598,C0014,R0131,save,2026-01-10,ai_assistant
I0000599,C0014,R0025,impression,2026-01-30,reorder
I0000600,C0014,R0080,impression,2026-04-28,reorder
I0000601,C0014,R0079,order,2026-03-25,offers
I0000602,C0014,R0141,impression,2026-06-12,offers
I0000603,C0014,R0141,impression,2026-07-16,offers
I0000604,C0014,R0143,save,2026-08-26,offers
I0000605,C0014,R0080,view_menu,2026-06-18,ai_assistant
I0000606,C0014,R0147,click,2026-08-23,ai_assistant
I0000607,C0014,R0043,dismiss,2026-04-01,offers
I0000608,C0014,R0049,click,2026-06-06,ai_assistant
I0000609,C0014,R0021,save,2026-01-07,reorder
I0000610,C0014,R0021,dismiss,2026-03-03,offers
I0000611,C0014,R0049,click,2026-06-11,home
I0000612,C0014,R0138,impression,2026-05-12,reorder
I0000613,C0014,R0138,dismiss,2026-08-03,reorder
I0000614,C0014,R0049,impression,2026-02-27,ai_assistant
I0000615,C0014,R0143,dismiss,2026-06-26,reorder
I0000616,C0014,R0080,add_to_cart,2026-06-19,reorder
I0000617,C0014,R0141,order,2026-01-16,offers
I0000618,C0014,R0141,view_menu,2026-05-16,ai_assistant
I0000619,C0014,R0138,add_to_cart,2026-01-20,offers
I0000620,C0014,R0138,impression,2026-08-12,home
I0000621,C0014,R0090,view_menu,2026-02-17,home
I0000622,C0014,R0090,order,2026-04-06,offers
I0000623,C0014,R0090,view_menu,2026-03-23,search
I0000624,C0015,R0134,impression,2026-07-22,search
I0000625,C0015,R0100,view_menu,2026-07-15,ai_assistant
I0000626,C0015,R0057,impression,2026-02-21,home
I0000627,C0015,R0001,add_to_cart,2026-05-21,search
I0000628,C0015,R0023,save,2026-02-18,reorder
I0000629,C0015,R0118,order,2026-02-14,home
I0000630,C0015,R0116,impression,2026-03-14,reorder
I0000631,C0015,R0029,add_to_cart,2026-02-14,ai_assistant
I0000632,C0015,R0148,save,2026-04-22,search
I0000633,C0015,R0145,view_menu,2026-07-23,home
I0000634,C0015,R0003,impression,2026-02-15,home
I0000635,C0015,R0053,click,2026-01-10,reorder
I0000636,C0015,R0023,order,2026-02-12,reorder
I0000637,C0015,R0146,click,2026-05-30,ai_assistant
I0000638,C0015,R0120,view_menu,2026-03-14,offers
I0000639,C0015,R0120,dismiss,2026-01-23,search
I0000640,C0015,R0137,dismiss,2026-03-02,search
I0000641,C0015,R0023,impression,2026-01-03,home
I0000642,C0015,R0148,dismiss,2026-01-23,home
I0000643,C0015,R0075,add_to_cart,2026-07-09,search
I0000644,C0015,R0069,order,2026-07-01,reorder
I0000645,C0015,R0149,impression,2026-02-24,ai_assistant
I0000646,C0015,R0076,view_menu,2026-04-21,search
I0000647,C0016,R0142,click,2026-04-17,home
I0000648,C0016,R0003,click,2026-03-16,search
I0000649,C0016,R0001,add_to_cart,2026-02-08,home
I0000650,C0016,R0009,impression,2026-01-23,search
I0000651,C0016,R0142,impression,2026-02-27,home
I0000652,C0016,R0011,impression,2026-08-08,reorder
I0000653,C0016,R0073,impression,2026-06-08,ai_assistant
I0000654,C0016,R0076,view_menu,2026-05-23,ai_assistant
I0000655,C0016,R0146,click,2026-01-18,ai_assistant
I0000656,C0016,R0065,view_menu,2026-03-19,reorder
I0000657,C0016,R0051,impression,2026-07-31,ai_assistant
I0000658,C0016,R0076,view_menu,2026-08-11,ai_assistant
I0000659,C0016,R0051,click,2026-01-18,search
I0000660,C0016,R0013,impression,2026-09-04,ai_assistant
I0000661,C0016,R0010,order,2026-02-22,home
I0000662,C0016,R0065,save,2026-03-01,offers
I0000663,C0016,R0013,order,2026-04-13,offers
I0000664,C0016,R0073,save,2026-09-07,home
I0000665,C0016,R0150,click,2026-01-03,search
I0000666,C0016,R0053,click,2026-05-25,home
I0000667,C0016,R0010,impression,2026-05-10,offers
I0000668,C0016,R0009,impression,2026-07-28,home
I0000669,C0016,R0069,impression,2026-02-22,search
I0000670,C0016,R0087,add_to_cart,2026-03-05,reorder
I0000671,C0016,R0003,add_to_cart,2026-06-01,reorder
I0000672,C0016,R0063,impression,2026-05-07,home
I0000673,C0016,R0029,dismiss,2026-05-02,offers
I0000674,C0016,R0116,impression,2026-07-03,offers
I0000675,C0016,R0118,impression,2026-06-30,search
I0000676,C0016,R0100,view_menu,2026-06-17,offers
I0000677,C0016,R0011,impression,2026-07-31,offers
I0000678,C0016,R0148,add_to_cart,2026-01-31,offers
I0000679,C0016,R0113,order,2026-06-19,offers
I0000680,C0016,R0010,click,2026-01-20,home
I0000681,C0016,R0101,save,2026-06-21,home
I0000682,C0016,R0063,add_to_cart,2026-06-26,offers
I0000683,C0016,R0149,save,2026-09-02,search
I0000684,C0016,R0149,order,2026-06-06,offers
I0000685,C0016,R0076,add_to_cart,2026-01-16,offers
I0000686,C0016,R0053,order,2026-01-06,home
I0000687,C0016,R0118,click,2026-03-13,offers
I0000688,C0016,R0120,click,2026-08-03,offers
I0000689,C0016,R0113,view_menu,2026-03-04,search
I0000690,C0016,R0137,impression,2026-06-26,offers
I0000691,C0016,R0118,impression,2026-01-28,reorder
I0000692,C0016,R0076,order,2026-07-20,home
I0000693,C0016,R0113,click,2026-08-22,home
I0000694,C0016,R0063,view_menu,2026-05-24,offers
I0000695,C0016,R0065,impression,2026-02-25,reorder
I0000696,C0016,R0023,order,2026-07-24,offers
I0000697,C0016,R0113,dismiss,2026-07-19,offers
I0000698,C0016,R0001,impression,2026-06-28,ai_assistant
I0000699,C0016,R0118,click,2026-02-19,ai_assistant
I0000700,C0016,R0120,view_menu,2026-03-04,offers
I0000701,C0016,R0145,click,2026-01-02,ai_assistant
I0000702,C0016,R0120,impression,2026-05-15,reorder
I0000703,C0016,R0135,click,2026-06-27,search
I0000704,C0016,R0100,impression,2026-08-31,reorder
I0000705,C0016,R0010,impression,2026-03-22,home
I0000706,C0016,R0118,view_menu,2026-01-30,ai_assistant
I0000707,C0016,R0011,add_to_cart,2026-09-04,search
I0000708,C0016,R0057,impression,2026-08-09,search
I0000709,C0016,R0029,add_to_cart,2026-04-20,offers
I0000710,C0016,R0029,click,2026-02-22,ai_assistant
I0000711,C0016,R0145,click,2026-04-12,ai_assistant
I0000712,C0016,R0003,view_menu,2026-02-07,search
I0000713,C0016,R0059,impression,2026-03-08,search
I0000714,C0016,R0135,impression,2026-04-04,ai_assistant
I0000715,C0016,R0057,click,2026-08-19,reorder
I0000716,C0016,R0063,click,2026-05-03,reorder
I0000717,C0016,R0065,impression,2026-05-06,home
I0000718,C0016,R0034,impression,2026-02-28,home
I0000719,C0016,R0101,impression,2026-08-16,search
I0000720,C0016,R0023,click,2026-04-13,home
I0000721,C0016,R0051,impression,2026-05-12,reorder
I0000722,C0016,R0013,click,2026-01-29,reorder
I0000723,C0016,R0113,add_to_cart,2026-04-05,offers
I0000724,C0017,R0062,impression,2026-03-21,search
I0000725,C0017,R0121,impression,2026-01-18,home
I0000726,C0017,R0097,click,2026-01-31,home
I0000727,C0017,R0039,impression,2026-01-08,search
I0000728,C0017,R0045,impression,2026-01-23,ai_assistant
I0000729,C0017,R0109,impression,2026-07-11,home
I0000730,C0017,R0028,impression,2026-03-28,reorder
I0000731,C0017,R0078,save,2026-08-21,reorder
I0000732,C0017,R0106,add_to_cart,2026-05-09,search
I0000733,C0017,R0015,click,2026-03-07,search
I0000734,C0017,R0095,click,2026-03-10,home
I0000735,C0017,R0095,impression,2026-07-24,reorder
I0000736,C0017,R0095,view_menu,2026-03-13,reorder
I0000737,C0017,R0078,click,2026-06-22,offers
I0000738,C0017,R0017,click,2026-01-03,search
I0000739,C0017,R0045,order,2026-01-24,ai_assistant
I0000740,C0017,R0004,view_menu,2026-02-05,search
I0000741,C0017,R0028,add_to_cart,2026-09-02,search
I0000742,C0017,R0102,impression,2026-05-31,offers
I0000743,C0017,R0041,impression,2026-02-02,home
I0000744,C0017,R0041,order,2026-09-05,offers
I0000745,C0017,R0085,dismiss,2026-02-23,offers
I0000746,C0017,R0015,click,2026-05-17,reorder
I0000747,C0017,R0054,add_to_cart,2026-01-15,ai_assistant
I0000748,C0017,R0097,order,2026-06-11,offers
I0000749,C0017,R0084,save,2026-05-30,search
I0000750,C0017,R0045,impression,2026-07-03,ai_assistant
I0000751,C0017,R0002,impression,2026-06-24,reorder
I0000752,C0017,R0017,click,2026-01-18,search
I0000753,C0017,R0102,order,2026-07-22,reorder
I0000754,C0017,R0098,dismiss,2026-07-18,home
I0000755,C0018,R0048,order,2026-06-10,reorder
I0000756,C0018,R0081,impression,2026-08-12,offers
I0000757,C0018,R0144,click,2026-01-04,offers
I0000758,C0018,R0108,order,2026-08-26,ai_assistant
I0000759,C0018,R0103,view_menu,2026-05-28,reorder
I0000760,C0018,R0008,view_menu,2026-03-20,search
I0000761,C0018,R0027,save,2026-03-07,reorder
I0000762,C0018,R0048,add_to_cart,2026-04-20,ai_assistant
I0000763,C0018,R0048,impression,2026-08-02,home
I0000764,C0018,R0048,add_to_cart,2026-05-02,reorder
I0000765,C0018,R0008,click,2026-05-02,reorder
I0000766,C0018,R0019,click,2026-09-05,home
I0000767,C0018,R0058,click,2026-08-27,home
I0000768,C0018,R0072,save,2026-02-22,reorder
I0000769,C0018,R0111,click,2026-06-19,reorder
I0000770,C0018,R0103,add_to_cart,2026-05-30,search
I0000771,C0018,R0144,impression,2026-01-31,offers
I0000772,C0018,R0081,impression,2026-02-28,search
I0000773,C0018,R0058,impression,2026-07-07,ai_assistant
I0000774,C0018,R0022,click,2026-01-24,home
I0000775,C0018,R0111,impression,2026-01-04,offers
I0000776,C0018,R0058,save,2026-01-27,search
I0000777,C0018,R0058,view_menu,2026-03-14,reorder
I0000778,C0018,R0005,click,2026-01-20,search
I0000779,C0018,R0103,order,2026-08-12,ai_assistant
I0000780,C0018,R0108,click,2026-01-24,reorder
I0000781,C0018,R0111,view_menu,2026-08-17,search
I0000782,C0018,R0005,view_menu,2026-07-18,search
I0000783,C0018,R0112,save,2026-07-28,ai_assistant
I0000784,C0018,R0048,view_menu,2026-05-04,search
I0000785,C0018,R0144,click,2026-05-01,reorder
I0000786,C0018,R0122,click,2026-05-06,ai_assistant
I0000787,C0018,R0103,impression,2026-02-23,home
I0000788,C0018,R0072,impression,2026-08-15,reorder
I0000789,C0018,R0044,impression,2026-04-27,offers
I0000790,C0019,R0129,impression,2026-05-13,ai_assistant
I0000791,C0019,R0129,dismiss,2026-07-06,home
I0000792,C0019,R0125,click,2026-09-03,offers
I0000793,C0019,R0077,view_menu,2026-05-14,ai_assistant
I0000794,C0019,R0006,impression,2026-07-04,home
I0000795,C0019,R0129,add_to_cart,2026-01-31,home
I0000796,C0019,R0139,impression,2026-03-18,offers
I0000797,C0019,R0119,impression,2026-07-02,home
I0000798,C0019,R0046,save,2026-08-08,ai_assistant
I0000799,C0019,R0129,impression,2026-05-28,offers
I0000800,C0019,R0133,order,2026-02-14,reorder
I0000801,C0019,R0046,dismiss,2026-02-24,ai_assistant
I0000802,C0019,R0099,click,2026-06-16,reorder
I0000803,C0019,R0046,impression,2026-05-08,offers
I0000804,C0019,R0077,click,2026-08-03,offers
I0000805,C0019,R0125,impression,2026-05-01,ai_assistant
I0000806,C0019,R0125,dismiss,2026-06-11,search
I0000807,C0019,R0129,impression,2026-03-27,home
I0000808,C0019,R0107,impression,2026-06-16,ai_assistant
I0000809,C0019,R0077,impression,2026-09-06,search
I0000810,C0019,R0133,impression,2026-05-04,ai_assistant
I0000811,C0019,R0007,impression,2026-04-15,offers
I0000812,C0019,R0129,add_to_cart,2026-02-07,ai_assistant
I0000813,C0019,R0077,impression,2026-07-04,search
I0000814,C0019,R0031,save,2026-08-01,ai_assistant
I0000815,C0019,R0024,save,2026-04-28,home
I0000816,C0020,R0125,click,2026-07-31,ai_assistant
I0000817,C0020,R0061,save,2026-07-16,home
I0000818,C0020,R0136,impression,2026-06-24,offers
I0000819,C0020,R0030,order,2026-07-11,ai_assistant
I0000820,C0020,R0123,save,2026-04-25,home
I0000821,C0020,R0104,impression,2026-05-14,home
I0000822,C0020,R0107,view_menu,2026-07-12,offers
I0000823,C0020,R0124,view_menu,2026-07-15,offers
I0000824,C0020,R0125,order,2026-05-29,search
I0000825,C0020,R0077,impression,2026-07-24,home
I0000826,C0020,R0119,save,2026-08-16,ai_assistant
I0000827,C0020,R0032,impression,2026-03-11,ai_assistant
I0000828,C0020,R0136,view_menu,2026-06-27,offers
I0000829,C0020,R0006,add_to_cart,2026-05-19,offers
I0000830,C0020,R0105,click,2026-06-25,search
I0000831,C0020,R0024,click,2026-01-16,offers
I0000832,C0020,R0104,impression,2026-08-10,reorder
I0000833,C0020,R0046,impression,2026-03-23,offers
I0000834,C0020,R0031,click,2026-04-12,reorder
I0000835,C0020,R0077,impression,2026-07-17,ai_assistant
I0000836,C0020,R0046,impression,2026-01-27,offers
I0000837,C0020,R0099,impression,2026-05-03,ai_assistant
I0000838,C0020,R0110,impression,2026-08-24,home
I0000839,C0020,R0133,impression,2026-07-15,search
I0000840,C0020,R0105,impression,2026-02-17,offers
I0000841,C0020,R0129,impression,2026-09-08,search
I0000842,C0020,R0129,impression,2026-08-05,offers
I0000843,C0020,R0067,save,2026-03-07,reorder
I0000844,C0020,R0136,save,2026-04-06,offers
I0000845,C0020,R0107,impression,2026-06-06,home
I0000846,C0020,R0124,add_to_cart,2026-07-29,reorder
I0000847,C0020,R0123,add_to_cart,2026-07-07,offers
I0000848,C0020,R0061,impression,2026-04-21,ai_assistant
I0000849,C0020,R0030,impression,2026-02-08,reorder
I0000850,C0020,R0006,impression,2026-05-03,reorder
I0000851,C0020,R0124,impression,2026-07-01,ai_assistant
I0000852,C0020,R0136,click,2026-06-12,ai_assistant
I0000853,C0020,R0093,save,2026-01-16,reorder
I0000854,C0020,R0099,order,2026-02-23,offers
I0000855,C0020,R0119,dismiss,2026-04-15,ai_assistant
I0000856,C0020,R0110,impression,2026-02-04,offers
I0000857,C0020,R0006,impression,2026-03-08,search
I0000858,C0020,R0104,click,2026-04-01,offers
I0000859,C0020,R0067,add_to_cart,2026-07-17,ai_assistant
I0000860,C0020,R0107,click,2026-08-18,search
I0000861,C0020,R0133,view_menu,2026-02-17,reorder
I0000862,C0021,R0068,impression,2026-01-10,search
I0000863,C0021,R0086,impression,2026-05-01,home
I0000864,C0021,R0012,click,2026-05-30,reorder
I0000865,C0021,R0094,view_menu,2026-03-06,home
I0000866,C0021,R0060,add_to_cart,2026-01-03,reorder
I0000867,C0021,R0035,impression,2026-08-16,search
I0000868,C0021,R0068,impression,2026-06-10,ai_assistant
I0000869,C0021,R0083,order,2026-02-23,ai_assistant
I0000870,C0021,R0089,impression,2026-06-12,home
I0000871,C0021,R0012,impression,2026-05-05,ai_assistant
I0000872,C0021,R0114,dismiss,2026-03-10,offers
I0000873,C0021,R0089,click,2026-06-01,ai_assistant
I0000874,C0021,R0094,view_menu,2026-06-10,reorder
I0000875,C0021,R0035,dismiss,2026-06-23,home
I0000876,C0021,R0035,dismiss,2026-05-27,offers
I0000877,C0021,R0114,impression,2026-09-08,offers
I0000878,C0021,R0114,impression,2026-06-30,reorder
I0000879,C0021,R0114,impression,2026-08-01,search
I0000880,C0021,R0089,impression,2026-06-20,ai_assistant
I0000881,C0021,R0037,impression,2026-06-08,search
I0000882,C0021,R0068,impression,2026-03-24,search
I0000883,C0021,R0089,impression,2026-07-30,offers
I0000884,C0021,R0035,view_menu,2026-09-05,ai_assistant
I0000885,C0021,R0035,click,2026-04-03,ai_assistant
I0000886,C0021,R0060,impression,2026-09-04,search
I0000887,C0021,R0060,save,2026-02-24,ai_assistant
I0000888,C0021,R0037,impression,2026-04-27,ai_assistant
I0000889,C0021,R0018,view_menu,2026-08-22,ai_assistant
I0000890,C0021,R0083,impression,2026-02-24,home
I0000891,C0021,R0089,impression,2026-03-02,search
I0000892,C0021,R0089,click,2026-04-06,ai_assistant
I0000893,C0021,R0037,view_menu,2026-09-04,reorder
I0000894,C0021,R0094,impression,2026-01-21,home
I0000895,C0021,R0037,impression,2026-04-12,offers
I0000896,C0021,R0018,dismiss,2026-07-08,ai_assistant
I0000897,C0021,R0018,view_menu,2026-07-16,home
I0000898,C0021,R0012,view_menu,2026-02-27,reorder
I0000899,C0021,R0086,click,2026-01-24,reorder
I0000900,C0021,R0018,click,2026-06-23,ai_assistant
I0000901,C0021,R0114,impression,2026-05-24,ai_assistant
I0000902,C0021,R0060,add_to_cart,2026-01-23,home
I0000903,C0021,R0068,click,2026-02-17,reorder
I0000904,C0021,R0114,order,2026-04-08,search
I0000905,C0021,R0068,impression,2026-04-01,ai_assistant
I0000906,C0021,R0083,click,2026-08-21,offers
I0000907,C0021,R0035,impression,2026-06-23,offers
I0000908,C0021,R0060,click,2026-03-07,ai_assistant
I0000909,C0021,R0012,dismiss,2026-03-15,home
I0000910,C0021,R0068,click,2026-03-31,reorder
I0000911,C0021,R0035,add_to_cart,2026-04-17,reorder
I0000912,C0021,R0060,add_to_cart,2026-06-17,reorder
I0000913,C0021,R0037,impression,2026-01-15,ai_assistant
I0000914,C0021,R0068,impression,2026-01-14,search
I0000915,C0021,R0114,order,2026-01-05,search
